stage,index,year,version,page,paragraph,2500Bott,singlebott,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transcational,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,transactional,bott_list
0.0,120,2007,October-November-2007,26,"While the text in this version of the Bible is formatted to fit the screen, Skyward has also developed a format for magazines that shows the original layout and then allows users to zoom in on different sections they want to read. Additional capabilities they’ve enabled are things like live chat between multiple users during a live mobile video broadcast, and applications that provide branded experiences around video content.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,140,2007,October-November-2007,29,"When content creators build mobile experiences, they insert graphics just as broadcasters do, overlaying graphics onto video. Only now, “the player has the ability to adjust that graphic to fit onto whatever device wants to watch it,” says Johannessen. And by combining their resolution-independent, vector-based graphics creation engine with the separation of video and graphics, “it enables you to get a really crisp, personalized experience for your device, which would be impossible to do if you embedded your graphic into the video stream,” he continues.",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,220,2007,October-November-2007,46,"Fantastic, right? Wrong. On the day of the show, we couldn’t establish a live connection for more than a couple of minutes. Not only that, but we couldn’t get a signal on the side of stage, or for that matter in front of stage—nevermind fifty yards away. We tore down our entire infrastructure and rebuilt numerous times. Nothing worked. That was when we realized there were seventeen— count ‘em: seventeen—wireless networks within range.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,240,2007,October-November-2007,52,"Alkove: From a feature perspective, PlayReady adds support for domains, which allows content to move seamlessly among a user’s devices and PCs. In addition to support for Windows Media codecs, PlayReady also supports non-Windows Media codecs such as H.264 and AAC, and non-audio/visual content like bitmaps for backgrounds, games, maps, and ringtones, which differentiates it from existing technologies in the marketplace today. A very important point is that PlayReady is backwards-compatible with Windows Media DRM 10. As a result, device manufacturers can build PlayReady devices that are compatible with existing Windows Media DRM 10 content and services such as Napster, CinemaNow, Amazon, MovieLink, and so on.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,260,2007,October-November-2007,54,"It’s safe to say we will see future announcements from Adobe regarding DRM improvements to the Flash ecosystem. When asked about Adobe’s future as a DRM technology innovator, Hock predicted that “we will continue to treat DRM as an extra layer of protection and continue to update and modify our technology. There is no holy grail of content protection and it’s a continued effort.”",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,280,2007,October-November-2007,56,"RealNetworks Helix Security Originally touted as a solution to address a variety of file DivX has done a great job of licensing their core DRMand codec technology to numerous different devices,portable media players, and DVD manufacturers to furthersupport the playback of encrypted DivX content beyondthe PC.However, they have not done a very good job oflicensing the technology out to third parties, and to datethere are no major media outlet licensees of the platform.For more information on DivX Open Video System, see http://www.divx.com/company/partner/ovs.php.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,300,2007,October-November-2007,61,"Speaking of Live Stage Pro, another sign of interactive QuickTime’s eclipse is dramatically illustrated by the decline of that authoring program—it has been dormant since its last version (developed specifically for QuickTime 6), with no apparent plans for a version to work with QuickTime 7. Lead developers Steve Israelson and Selwyn Wan, two of the original Totally Hip founders, have left the company to work independently.",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,340,2007,October-November-2007,65,"The Future “QuickTime will continue to be a big part of the Apple OS,” says Wan. “As a result, QuickTime will be pushed into areas of media delivery (including interactivity). However, I think the future direction of QuickTime will largely be based on published standards. The wild wild west days of QuickTime are well behind us.”",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,360,2007,October-November-2007,66,"Typically, consumer video websites process video files in a fairly straightforward fashion: A user uploads a video file, the file is transcoded to acommon format (Flash, for example), and then, when a viewer clicks on alink to view a program, the content is progressively downloaded to the viewer. In most cases, video is viewed on-demand as opposed to being streamed live, and it is accessed by individuals one at a time with limited or no interactivity between the creator and viewer. Additionally, in the consumer market place, video is distributed over the public internet with minimal concern for publishing control and content security.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,380,2007,October-November-2007,72,"But until those expatriate populations are supported by broadband penetration and CDN expansion, MTV’s Rockwell forecasts that the “largest international growth digitally for MTV will come from the U.K., Germany, Japan, and Korea. While India is hopeful for MTV, infrastructure in the subcontinent has a long way to go.”",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,400,2007,October-November-2007,74,"Companies like ROO and Babelgum are making investments in P2P technology to try to bypass infrastructure constraints. ROO recently purchased P2P assets fromWurld Media and is “integrating them into the core technicalarchitecture to be able to maneuver through the current challenging state of broadband infrastructure in emerging markets,” according to CEO Rob Petty.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
0.0,440,2007,October-November-2007,82,"But Mulvany points out that even though his videos are not making money directly from pre-rolls, they are being supported by general site banner ads and embedded ads. “You can package ads around your video content. We used to do everything in QuickTime, but now that we’re using Flash, we can embed video right in a page. So you can have an ad adjacent to the video window. But doing pre-rolls, that requires investment. Someone has to produce the video ads.You have to hire producers, and that’s financially risky.”",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
0.0,500,2007,October-November-2007,93,"The Media Encoder interface then loads on your screen and—if the export is from Premiere’s timeline— displays the original media at the point where the Premiere current-time indicator (the cursor, known to FCP users as the playhead) was sitting prior to launching Media Encoder, a real time-saver for those who want to move between editing a series of clips and trying out small encode samples. You can switch between your source and output by selecting between the two tabs at the top or by using the toggle button at the top right, which automatically switches between the two.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0,520,2007,October-November-2007,96,"Cross-Platform Support is Critical Adobe Flash Video—which has been a critical enablerin the explosion of video on the web—exemplifies strongcross-platform support.I believe that Adobe’s consistenthigh-quality implementation of Flash Video on bothWindows and Macs is a key reason for Flash Video’snear-ubiquitous adoption by web video sites.In contrast,I believe that the limited-effort, cross-platform supportthat Microsoft gives to Windows Media on Mac andApple gives to QuickTime on Windows is the reasonthese formats have not achieved similar adoption byvideo providers.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
0.0,100,2008,April-May-2008,26,"In addition to the planned deployments and natural expansion of the content library, Dow expects to add new features and functionality to the DiamondTV system. Items currently under consideration include the following: • Expansion of the content storage capacity within the environment • Extension of content viewing privileges to external audiences (partners and the public) • Use of digital signage throughout Dow (powered by Starbak’s Display Engine) ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1.0,200,2008,April-May-2008,40,"“The boundaries between media-file delivery, nearreal-time media streaming, video/audio-on-demand and true interactive audio and video have become blurred,” he says, “with similar codecs and protocols; but this continuum affords far greater flexibility than just replicating radio, TV and telephone or ISDN videoconferencing services.”",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,300,2008,April-May-2008,65,"• Launched the first streaming audio website for Capital Cities/ABC, ABCRadioNet.com, in 1995. • Oversaw the debut of the first broadcast network regular streaming webcast with Sam Donaldson in 1999. • Launched ABC News broadband video service in 2002. • Created and oversaw execution of ABC News Now on broadband in 2003. • Launched first streaming video news service on mobile with MobiTV in 2003.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,320,2008,April-May-2008,68,"BIGGEST CHALLENGE FACING THE INDUSTRY: “The biggest trend is people shifting away from traditional linear TV to forms of viewer controlled video such as broadband, VOD,and DVR viewing. As a result, the industry isfaced with the challenge of needing to findthe business models and tools that enablecompanies to recapture ad revenue lost fromthat shift.”",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0
1.0,360,2008,April-May-2008,75,“Online video viewership really took off when user-generated productions started delivering to audiences what TV wasn’t providing.” ,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
format0,400,2008,April-May-2008,83,Going beyond just a rectangle of video and two channels of audio and combining good interactivity with good video that’s broadly playable.”,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1.0,440,2008,April-May-2008,90,"Many folks criticize current VOD services like Netflixfor having limited libraries. As Scherf explained to me,“Given the fact that Hollywood still strictly controls theway in which movies get released to hospitality and toDVD and all these movie on-demand services—includingwhat you get today with cable and with IPTV [internetprotocol television]—the content is old by the time it hitsthat particular window.” Another question Scherf thinksthese services have to address is, “What are those featuresthat are really going to matter to end users?” His answer: For now, Netflix plans to include its new feature thatallows users to stream content to their TVs for free aspart of its regular subscription.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0.0,500,2008,April-May-2008,102,"To assess quality, I compared both single frame grabs from the compressed files and quality during real-time playback. I used Inlet Technologies’ Semaphore product to analyze various aspects of the encoded files, including data rate variability, which can affect delivery smoothness; whether the encoder inserted key frames at scene changes, which obviously affects overall quality; and whether the encoder dropped any frames during encoding. I also reviewed the available encoding controls for completeness, and, in the course of producing my comparative file, noted how effectively the Agility encoder hits the target data rate. ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
